timestamp,pid,cpu_percent,memory_percent,rss_kb,command
2026-08-16T13:56:24+0700,83717,8.9,0.4,69088,/opt/homebrew/bin/node server.js
2026-08-16T13:56:25+0700,83717,12.7,0.4,67536,/opt/homebrew/bin/node server.js
2026-08-16T13:56:26+0700,83717,7.2,0.4,66128,/opt/homebrew/bin/node server.js
2026-08-16T13:56:27+0700,83717,5.7,0.4,67200,/opt/homebrew/bin/node server.js
2026-08-16T13:56:28+0700,83717,8.1,0.4,70368,/opt/homebrew/bin/node server.js
2026-08-16T13:56:29+0700,83717,4.0,0.4,70352,/opt/homebrew/bin/node server.js
2026-08-16T13:56:30+0700,83717,4.1,0.4,70624,/opt/homebrew/bin/node server.js
2026-08-16T13:56:31+0700,83717,4.8,0.4,70640,/opt/homebrew/bin/node server.js
2026-08-16T13:56:32+0700,83717,5.4,0.4,70688,/opt/homebrew/bin/node server.js
2026-08-16T13:56:33+0700,83717,6.2,0.4,70704,/opt/homebrew/bin/node server.js
2026-08-16T13:56:34+0700,83717,5.3,0.4,71040,/opt/homebrew/bin/node server.js
2026-08-16T13:56:35+0700,83717,4.1,0.4,71040,/opt/homebrew/bin/node server.js
2026-08-16T13:56:36+0700,83717,10.7,0.4,74272,/opt/homebrew/bin/node server.js
2026-08-16T13:56:37+0700,83717,5.6,0.4,71856,/opt/homebrew/bin/node server.js
2026-08-16T13:56:38+0700,83717,5.2,0.4,74608,/opt/homebrew/bin/node server.js
2026-08-16T13:56:39+0700,83717,6.1,0.4,74608,/opt/homebrew/bin/node server.js
2026-08-16T13:56:40+0700,83717,3.2,0.4,74608,/opt/homebrew/bin/node server.js
2026-08-16T13:56:41+0700,83717,3.1,0.4,74656,/opt/homebrew/bin/node server.js
2026-08-16T13:56:42+0700,83717,3.4,0.4,74656,/opt/homebrew/bin/node server.js
2026-08-16T13:56:43+0700,83717,5.1,0.4,74704,/opt/homebrew/bin/node server.js
2026-08-16T13:56:44+0700,83717,3.4,0.4,74704,/opt/homebrew/bin/node server.js
2026-08-16T13:56:45+0700,83717,12.0,0.4,74704,/opt/homebrew/bin/node server.js
2026-08-16T13:56:46+0700,83717,12.6,0.4,74800,/opt/homebrew/bin/node server.js
2026-08-16T13:56:48+0700,83717,11.4,0.4,74816,/opt/homebrew/bin/node server.js
2026-08-16T13:56:49+0700,83717,9.7,0.4,74816,/opt/homebrew/bin/node server.js
2026-08-16T13:56:50+0700,83717,10.4,0.4,74816,/opt/homebrew/bin/node server.js
2026-08-16T13:56:51+0700,83717,12.9,0.4,74336,/opt/homebrew/bin/node server.js
2026-08-16T13:56:52+0700,83717,12.1,0.4,74272,/opt/homebrew/bin/node server.js
